0.0000e+00	1.0000e+00	2.3889e-01	1.1166e+04	1.5400e+03
0.0000e+00	1.0000e+00	2.4722e-01	7.9830e+03	1.6230e+03
0.0000e+00	1.0000e+00	2.5000e-01	6.1960e+03	1.6460e+03
0.0000e+00	1.0000e+00	2.5556e-01	1.7519e+04	1.6890e+03
0.0000e+00	1.0000e+00	2.6111e-01	5.7600e+03	1.7350e+03
0.0000e+00	1.0000e+00	2.6389e-01	1.5744e+04	1.7680e+03
0.0000e+00	1.0000e+00	2.6944e-01	1.6778e+04	1.7900e+03
0.0000e+00	1.0000e+00	2.6944e-01	1.0310e+04	1.7970e+03
0.0000e+00	1.0000e+00	2.6944e-01	1.3442e+04	1.8030e+03
0.0000e+00	1.0000e+00	2.7778e-01	1.3389e+04	1.8520e+03
0.0000e+00	1.0000e+00	2.8056e-01	1.7341e+04	1.8680e+03
0.0000e+00	1.0000e+00	2.8611e-01	1.5557e+04	1.9110e+03
0.0000e+00	1.0000e+00	2.9167e-01	6.4950e+03	1.9400e+03
0.0000e+00	1.0000e+00	3.0000e-01	1.8097e+04	1.9950e+03
0.0000e+00	1.0000e+00	3.1111e-01	1.5056e+04	2.0910e+03
0.0000e+00	1.0000e+00	3.1111e-01	9.1280e+03	2.1100e+03
0.0000e+00	1.0000e+00	3.1944e-01	3.5480e+03	2.1790e+03
0.0000e+00	1.0000e+00	3.1944e-01	1.8420e+04	2.1810e+03
0.0000e+00	1.0000e+00	3.1944e-01	5.4860e+03	2.1830e+03
0.0000e+00	1.0000e+00	3.2222e-01	3.1490e+03	2.1900e+03
0.0000e+00	1.0000e+00	3.2500e-01	1.5575e+04	2.2080e+03
0.0000e+00	1.0000e+00	3.2778e-01	1.6890e+04	2.2160e+03
0.0000e+00	1.0000e+00	3.3056e-01	1.7591e+04	2.2560e+03
0.0000e+00	1.0000e+00	3.3333e-01	6.7380e+03	2.2630e+03
0.0000e+00	1.0000e+00	3.3611e-01	1.7892e+04	2.2840e+03
0.0000e+00	1.0000e+00	3.3611e-01	1.1621e+04	2.2950e+03
0.0000e+00	1.0000e+00	3.3889e-01	1.5347e+04	2.3060e+03
0.0000e+00	1.0000e+00	3.5000e-01	1.1436e+04	2.3790e+03
0.0000e+00	1.0000e+00	3.5000e-01	1.8505e+04	2.3930e+03
0.0000e+00	1.0000e+00	3.5278e-01	5.0260e+03	2.3980e+03
0.0000e+00	1.0000e+00	3.5278e-01	1.3772e+04	2.4030e+03
0.0000e+00	1.0000e+00	3.6111e-01	1.3837e+04	2.4530e+03
0.0000e+00	1.0000e+00	3.6389e-01	1.7787e+04	2.4830e+03
0.0000e+00	1.0000e+00	3.6944e-01	9.0980e+03	2.5030e+03
0.0000e+00	1.0000e+00	3.7222e-01	8.5580e+03	2.5350e+03
0.0000e+00	1.0000e+00	3.7778e-01	1.6253e+04	2.5770e+03
0.0000e+00	1.0000e+00	3.8611e-01	9.4970e+03	2.6660e+03
0.0000e+00	1.0000e+00	3.9167e-01	1.7621e+04	2.6970e+03
0.0000e+00	1.0000e+00	4.0000e-01	1.8020e+04	2.7650e+03
0.0000e+00	1.0000e+00	4.0000e-01	1.1688e+04	2.7670e+03
0.0000e+00	1.0000e+00	4.0278e-01	1.7907e+04	2.7910e+03
0.0000e+00	1.0000e+00	4.0833e-01	1.0273e+04	2.8160e+03
0.0000e+00	1.0000e+00	4.1667e-01	1.7511e+04	2.8710e+03
0.0000e+00	1.0000e+00	4.1944e-01	8.8950e+03	2.9120e+03
0.0000e+00	1.0000e+00	4.2500e-01	1.5040e+03	2.9540e+03
0.0000e+00	1.0000e+00	4.2500e-01	2.5200e+02	2.9580e+03
0.0000e+00	1.0000e+00	4.2778e-01	1.7308e+04	2.9700e+03
0.0000e+00	1.0000e+00	4.3056e-01	1.9576e+04	2.9820e+03
0.0000e+00	1.0000e+00	4.3333e-01	1.7267e+04	3.0030e+03
0.0000e+00	1.0000e+00	4.3333e-01	8.8760e+03	3.0150e+03
0.0000e+00	1.0000e+00	4.4444e-01	1.4469e+04	3.0880e+03
0.0000e+00	1.0000e+00	4.5000e-01	1.1314e+04	3.1020e+03
0.0000e+00	1.0000e+00	4.5556e-01	2.0069e+04	3.1470e+03
0.0000e+00	1.0000e+00	4.6111e-01	1.2459e+04	3.1780e+03
0.0000e+00	1.0000e+00	4.6111e-01	1.2948e+04	3.1810e+03
0.0000e+00	1.0000e+00	4.7222e-01	1.5442e+04	3.2410e+03
0.0000e+00	1.0000e+00	4.7500e-01	2.0163e+04	3.2660e+03
0.0000e+00	1.0000e+00	4.7778e-01	2.0194e+04	3.2890e+03
0.0000e+00	1.0000e+00	4.8333e-01	1.3458e+04	3.3270e+03
0.0000e+00	1.0000e+00	4.8889e-01	3.4130e+03	3.3700e+03
0.0000e+00	1.0000e+00	4.9167e-01	9.7460e+03	3.3850e+03
0.0000e+00	1.0000e+00	4.9167e-01	1.6949e+04	3.3910e+03
0.0000e+00	1.0000e+00	4.9444e-01	2.0225e+04	3.4080e+03
0.0000e+00	1.0000e+00	5.0556e-01	1.0364e+04	3.4750e+03
0.0000e+00	1.0000e+00	5.0556e-01	1.7322e+04	3.4890e+03
0.0000e+00	1.0000e+00	5.0833e-01	2.0807e+04	3.5090e+03
0.0000e+00	1.0000e+00	5.1667e-01	1.5787e+04	3.5490e+03
0.0000e+00	1.0000e+00	5.1667e-01	1.6885e+04	3.5580e+03
0.0000e+00	1.0000e+00	5.1944e-01	2.0987e+04	3.5680e+03
0.0000e+00	1.0000e+00	5.1944e-01	1.5339e+04	3.5690e+03
0.0000e+00	1.0000e+00	5.2222e-01	1.1379e+04	3.5750e+03
0.0000e+00	1.0000e+00	5.2222e-01	1.3939e+04	3.5790e+03
0.0000e+00	1.0000e+00	5.2222e-01	2.1154e+04	3.5850e+03
0.0000e+00	1.0000e+00	5.2222e-01	1.7467e+04	3.5880e+03
0.0000e+00	1.0000e+00	5.2500e-01	1.8527e+04	3.5940e+03
0.0000e+00	1.0000e+00	5.2500e-01	2.0786e+04	3.5980e+03
0.0000e+00	1.0000e+00	5.3333e-01	4.8140e+03	3.6510e+03
0.0000e+00	1.0000e+00	5.4444e-01	2.1347e+04	3.7320e+03
0.0000e+00	1.0000e+00	5.4722e-01	1.4436e+04	3.7610e+03
0.0000e+00	1.0000e+00	5.6111e-01	1.6436e+04	3.8520e+03
0.0000e+00	1.0000e+00	5.6389e-01	1.9791e+04	3.8690e+03
0.0000e+00	1.0000e+00	5.7222e-01	2.0935e+04	3.9140e+03
0.0000e+00	1.0000e+00	5.7500e-01	1.9034e+04	3.9340e+03
0.0000e+00	1.0000e+00	5.8333e-01	2.1876e+04	4.0040e+03
0.0000e+00	1.0000e+00	5.8611e-01	1.4709e+04	4.0210e+03
0.0000e+00	1.0000e+00	5.9167e-01	1.8763e+04	4.0490e+03
0.0000e+00	1.0000e+00	5.9444e-01	1.9889e+04	4.0740e+03
0.0000e+00	1.0000e+00	6.0278e-01	2.0643e+04	4.1280e+03
0.0000e+00	1.0000e+00	6.0833e-01	1.3063e+04	4.1540e+03
0.0000e+00	1.0000e+00	6.0833e-01	2.0716e+04	4.1620e+03
0.0000e+00	1.0000e+00	6.1111e-01	2.1955e+04	4.1710e+03
0.0000e+00	1.0000e+00	6.1389e-01	2.0686e+04	4.2040e+03
0.0000e+00	1.0000e+00	6.1944e-01	1.9834e+04	4.2300e+03
0.0000e+00	1.0000e+00	6.1944e-01	1.3096e+04	4.2390e+03
0.0000e+00	1.0000e+00	6.2222e-01	1.4480e+04	4.2580e+03
0.0000e+00	1.0000e+00	6.2222e-01	2.1004e+04	4.2620e+03
0.0000e+00	1.0000e+00	6.3333e-01	1.2746e+04	4.3370e+03
0.0000e+00	1.0000e+00	6.4167e-01	2.1210e+03	4.3790e+03
0.0000e+00	1.0000e+00	6.4722e-01	6.4420e+03	4.4120e+03
0.0000e+00	1.0000e+00	6.4722e-01	1.4990e+04	4.4200e+03
0.0000e+00	1.0000e+00	6.5556e-01	2.0127e+04	4.4750e+03
0.0000e+00	1.0000e+00	6.6111e-01	2.1323e+04	4.5150e+03
0.0000e+00	1.0000e+00	6.6111e-01	1.9280e+04	4.5170e+03
0.0000e+00	1.0000e+00	6.6667e-01	2.1029e+04	4.5530e+03
0.0000e+00	1.0000e+00	6.7778e-01	1.8204e+04	4.6350e+03
0.0000e+00	1.0000e+00	6.8889e-01	2.2519e+04	4.7000e+03
0.0000e+00	1.0000e+00	6.9167e-01	2.2879e+04	4.7160e+03
0.0000e+00	1.0000e+00	6.9722e-01	1.8235e+04	4.7600e+03
0.0000e+00	1.0000e+00	6.9722e-01	1.9771e+04	4.7660e+03
0.0000e+00	1.0000e+00	7.0278e-01	2.1058e+04	4.8010e+03
0.0000e+00	1.0000e+00	7.0278e-01	2.1331e+04	4.8060e+03
0.0000e+00	1.0000e+00	7.1111e-01	2.1264e+04	4.8650e+03
0.0000e+00	1.0000e+00	7.1389e-01	1.1518e+04	4.8770e+03
0.0000e+00	1.0000e+00	7.1667e-01	1.9163e+04	4.8960e+03
0.0000e+00	1.0000e+00	7.1667e-01	2.1748e+04	4.9050e+03
0.0000e+00	1.0000e+00	7.1944e-01	9.9350e+03	4.9160e+03
0.0000e+00	1.0000e+00	7.2500e-01	2.2578e+04	4.9440e+03
0.0000e+00	1.0000e+00	7.2500e-01	1.8955e+04	4.9590e+03
0.0000e+00	1.0000e+00	7.2778e-01	2.2410e+04	4.9670e+03
0.0000e+00	1.0000e+00	7.2778e-01	5.0980e+03	4.9710e+03
0.0000e+00	1.0000e+00	7.3056e-01	2.2546e+04	4.9960e+03
0.0000e+00	1.0000e+00	7.3333e-01	1.9741e+04	5.0280e+03
0.0000e+00	1.0000e+00	7.4167e-01	9.2480e+03	5.0660e+03
0.0000e+00	1.0000e+00	7.4167e-01	1.7041e+04	5.0690e+03
0.0000e+00	1.0000e+00	7.4722e-01	1.6239e+04	5.0990e+03
0.0000e+00	1.0000e+00	7.4722e-01	1.1914e+04	5.1020e+03
0.0000e+00	1.0000e+00	7.5556e-01	1.6035e+04	5.1650e+03
0.0000e+00	1.0000e+00	7.6111e-01	2.3998e+04	5.1930e+03
0.0000e+00	1.0000e+00	7.6667e-01	2.2829e+04	5.2300e+03
0.0000e+00	1.0000e+00	7.6944e-01	2.0019e+04	5.2330e+03
0.0000e+00	1.0000e+00	7.6944e-01	2.3001e+04	5.2420e+03
0.0000e+00	1.0000e+00	7.6944e-01	1.8665e+04	5.2440e+03
0.0000e+00	1.0000e+00	7.7222e-01	1.6874e+04	5.2660e+03
0.0000e+00	1.0000e+00	7.7500e-01	2.8900e+02	5.2900e+03
0.0000e+00	1.0000e+00	7.7500e-01	2.0060e+04	5.2930e+03
0.0000e+00	1.0000e+00	7.7500e-01	8.3260e+03	5.2990e+03
0.0000e+00	1.0000e+00	7.8056e-01	1.6690e+04	5.3360e+03
0.0000e+00	1.0000e+00	8.0000e-01	8.4980e+03	5.4540e+03
0.0000e+00	1.0000e+00	8.0278e-01	2.4215e+04	5.4600e+03
0.0000e+00	1.0000e+00	8.0556e-01	2.4319e+04	5.4840e+03
0.0000e+00	1.0000e+00	8.1111e-01	2.2476e+04	5.5210e+03
0.0000e+00	1.0000e+00	8.1667e-01	2.2019e+04	5.5670e+03
0.0000e+00	1.0000e+00	8.1944e-01	2.4720e+04	5.5830e+03
0.0000e+00	1.0000e+00	8.2222e-01	2.1713e+04	5.5990e+03
0.0000e+00	1.0000e+00	8.2222e-01	2.3498e+04	5.6090e+03
0.0000e+00	1.0000e+00	8.2500e-01	2.0429e+04	5.6160e+03
0.0000e+00	1.0000e+00	8.3056e-01	2.0324e+04	5.6650e+03
0.0000e+00	1.0000e+00	8.3333e-01	8.4030e+03	5.6730e+03
0.0000e+00	1.0000e+00	8.3611e-01	2.2090e+04	5.7120e+03
0.0000e+00	1.0000e+00	8.3611e-01	2.3262e+04	5.7150e+03
0.0000e+00	1.0000e+00	8.4722e-01	2.1742e+04	5.7920e+03
0.0000e+00	1.0000e+00	8.4722e-01	2.2222e+04	5.8030e+03
0.0000e+00	1.0000e+00	8.5000e-01	2.4920e+04	5.8150e+03
0.0000e+00	1.0000e+00	8.5278e-01	1.0841e+04	5.8290e+03
0.0000e+00	1.0000e+00	8.6111e-01	7.4730e+03	5.8770e+03
0.0000e+00	1.0000e+00	8.6389e-01	2.3744e+04	5.8980e+03
0.0000e+00	1.0000e+00	8.6389e-01	2.4953e+04	5.8990e+03
0.0000e+00	1.0000e+00	8.6667e-01	8.6350e+03	5.9210e+03
0.0000e+00	1.0000e+00	8.8611e-01	8.6720e+03	6.0380e+03
0.0000e+00	1.0000e+00	8.9167e-01	2.1211e+04	6.0650e+03
0.0000e+00	1.0000e+00	8.9167e-01	2.5621e+04	6.0830e+03
0.0000e+00	1.0000e+00	9.0278e-01	6.6810e+03	6.1520e+03
0.0000e+00	1.0000e+00	9.1389e-01	2.1994e+04	6.2310e+03
0.0000e+00	1.0000e+00	9.1944e-01	2.3219e+04	6.2520e+03
0.0000e+00	1.0000e+00	9.2222e-01	5.6780e+03	6.2580e+03
0.0000e+00	1.0000e+00	9.2778e-01	2.5860e+04	6.3020e+03
0.0000e+00	1.0000e+00	9.2778e-01	2.1016e+04	6.3030e+03
0.0000e+00	1.0000e+00	9.2778e-01	1.0989e+04	6.3040e+03
0.0000e+00	1.0000e+00	9.3611e-01	1.4800e+04	6.3400e+03
0.0000e+00	1.0000e+00	9.5000e-01	2.6158e+04	6.4270e+03
0.0000e+00	1.0000e+00	9.5000e-01	2.9980e+03	6.4280e+03
0.0000e+00	1.0000e+00	9.5278e-01	2.2988e+04	6.4620e+03
0.0000e+00	1.0000e+00	9.6389e-01	2.6099e+04	6.5140e+03
0.0000e+00	1.0000e+00	9.7222e-01	4.2020e+03	6.5600e+03
0.0000e+00	1.0000e+00	9.8056e-01	2.2774e+04	6.5990e+03
0.0000e+00	1.0000e+00	9.8611e-01	1.4754e+04	6.6430e+03
0.0000e+00	1.0000e+00	9.8611e-01	1.8423e+04	6.6520e+03
0.0000e+00	1.0000e+00	9.8889e-01	2.6103e+04	6.6710e+03
0.0000e+00	1.0000e+00	9.9167e-01	2.6833e+04	6.6840e+03
0.0000e+00	1.0000e+00	9.9444e-01	1.9484e+04	6.6970e+03
0.0000e+00	1.0000e+00	9.9722e-01	2.1446e+04	6.7140e+03
1.0000e+00	1.0000e+00	1.0000e+00	2.2602e+04	6.7550e+03
